id,version,text,quote,uri,created_at,updated_at,post_id,creator_id,type,shape,units,geometry,src,ext,container,start,end,topic_id,post_creator_id,code_id
29272,v1.0,,"Daher finde ich es eigentlich auch gut, dass Deutschland als Staat sich einigermaßen solidarisch mit den kleineren Nachbarländern gezeigt hat und die Beschaffung des Impfstoffs an supranationale Organe weitergereicht hat - selbst wenn es damit zu Verzögerungen beim Impfen der deutschen Bevölkerung von einigen Wochen gegeben hat/gibt.",/post/91648,2021-02-18T11:30:42.183Z,2021-02-18T11:30:42.183Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8387
29271,v1.0,,"Daher finde ich es eigentlich auch gut, dass Deutschland als Staat sich einigermaßen solidarisch mit den kleineren Nachbarländern gezeigt hat und die Beschaffung des Impfstoffs an supranationale Organe weitergereicht hat - selbst wenn es damit zu Verzögerungen beim Impfen der deutschen Bevölkerung von einigen Wochen gegeben hat/gibt.",/post/91648,2021-02-18T11:30:42.140Z,2021-02-18T11:30:42.140Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,1816
29270,v1.0,,"Daher finde ich es eigentlich auch gut, dass Deutschland als Staat sich einigermaßen solidarisch mit den kleineren Nachbarländern gezeigt hat und die Beschaffung des Impfstoffs an supranationale Organe weitergereicht hat - selbst wenn es damit zu Verzögerungen beim Impfen der deutschen Bevölkerung von einigen Wochen gegeben hat/gibt.",/post/91648,2021-02-18T11:30:42.077Z,2021-02-18T11:30:42.077Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8368
29269,v1.0,,"Daher finde ich es eigentlich auch gut, dass Deutschland als Staat sich einigermaßen solidarisch mit den kleineren Nachbarländern gezeigt hat und die Beschaffung des Impfstoffs an supranationale Organe weitergereicht hat - selbst wenn es damit zu Verzögerungen beim Impfen der deutschen Bevölkerung von einigen Wochen gegeben hat/gibt.",/post/91648,2021-02-18T11:30:42.042Z,2021-02-18T11:30:42.042Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,3535
29268,v1.0,,Der neue (Impf-)Nationalismus und die geopolitischen Machtaktionen im Zusammenhang mit dem Impfen stören mich sehr.,/post/91648,2021-02-18T11:29:00.998Z,2021-02-18T11:29:00.998Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8389
29267,v1.0,,Der neue (Impf-)Nationalismus und die geopolitischen Machtaktionen im Zusammenhang mit dem Impfen stören mich sehr.,/post/91648,2021-02-18T11:29:00.998Z,2021-02-18T11:29:00.998Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8388
29266,v1.0,,"Damit sprichst du etwas sehr wahres an - wir müssen auch über Deutschland und Europa hinausschauen, um eine nachhaltige und solidarische Lösung weltweit zu finden.",/post/91648,2021-02-18T11:28:33.500Z,2021-02-18T11:28:33.500Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8387
29265,v1.0,,"Damit sprichst du etwas sehr wahres an - wir müssen auch über Deutschland und Europa hinausschauen, um eine nachhaltige und solidarische Lösung weltweit zu finden.",/post/91648,2021-02-18T11:28:33.395Z,2021-02-18T11:28:33.395Z,91648,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8180
29264,v1.0,,"Ich hoffe, dass wir gesellschaftlich noch neue Wege finden werden, um die Branchen, die besonders von der Krise betroffen sind, unterstützen können – finanziell und emotional.",/post/91386,2021-02-18T11:27:40.372Z,2021-02-18T11:27:40.372Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8386
29263,v1.0,,"Ich hoffe, dass wir gesellschaftlich noch neue Wege finden werden, um die Branchen, die besonders von der Krise betroffen sind, unterstützen können – finanziell und emotional.",/post/91386,2021-02-18T11:27:40.321Z,2021-02-18T11:27:40.321Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5152
29262,v1.0,,"Ich hoffe, dass wir gesellschaftlich noch neue Wege finden werden, um die Branchen, die besonders von der Krise betroffen sind, unterstützen können – finanziell und emotional.",/post/91386,2021-02-18T11:27:40.201Z,2021-02-18T11:27:40.201Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,6029
29261,v1.0,,"Inzwischen bin ich sicher, dass der Lockdown in gewisser Weise noch lange fortbestehen wird – zumindest für die Musikbranche, die von Live-Performances abhängig ist.",/post/91386,2021-02-18T11:26:53.675Z,2021-02-18T11:26:53.675Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8385
29260,v1.0,,"Inzwischen bin ich sicher, dass der Lockdown in gewisser Weise noch lange fortbestehen wird – zumindest für die Musikbranche, die von Live-Performances abhängig ist.",/post/91386,2021-02-18T11:26:53.581Z,2021-02-18T11:26:53.581Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5475
29259,v1.0,,"Inzwischen bin ich sicher, dass der Lockdown in gewisser Weise noch lange fortbestehen wird – zumindest für die Musikbranche, die von Live-Performances abhängig ist.",/post/91386,2021-02-18T11:26:53.578Z,2021-02-18T11:26:53.578Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8382
29258,v1.0,,Dazu kommen die Verzögerungen bei den Impfungen: Anscheinend hat die EU zu wenig Impfstoff zu spät bestellt.,/post/91386,2021-02-18T11:25:12.532Z,2021-02-18T11:25:12.532Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8368
29257,v1.0,,Dazu kommen die Verzögerungen bei den Impfungen: Anscheinend hat die EU zu wenig Impfstoff zu spät bestellt.,/post/91386,2021-02-18T11:25:12.466Z,2021-02-18T11:25:12.466Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8384
29256,v1.0,,Dazu kommen die Verzögerungen bei den Impfungen: Anscheinend hat die EU zu wenig Impfstoff zu spät bestellt.,/post/91386,2021-02-18T11:25:12.389Z,2021-02-18T11:25:12.389Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,7798
29255,v1.0,,"Wer glaubt, dass sich diese mutierten Viren, welche z.T. bedeutet ansteckender sind, nicht auch bald im Rest Europas ausbreiten werden, und dass immer wieder neue Mutationen entstehen werden, ist wohl naiv.",/post/91386,2021-02-18T11:24:34.674Z,2021-02-18T11:24:34.674Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8383
29254,v1.0,,"Wer glaubt, dass sich diese mutierten Viren, welche z.T. bedeutet ansteckender sind, nicht auch bald im Rest Europas ausbreiten werden, und dass immer wieder neue Mutationen entstehen werden, ist wohl naiv.",/post/91386,2021-02-18T11:24:34.588Z,2021-02-18T11:24:34.588Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5156
29253,v1.0,,"Jetzt, im Februar 2021, fühlen wir uns vor allem resigniert. Inzwischen wissen wir, dass die Lockerungen über Weihnachten sehr wohl Auswirkungen hatten - vielleicht nicht so sehr in Deutschland, aber die weihnachtlichen Familienbesuche in Portugal, beispielsweise, dürften bedeutend zum Anstieg der Neuinfektionen mit dem mutierten Coronavirus zusammenhängen.",/post/91386,2021-02-18T11:20:49.805Z,2021-02-18T11:20:49.805Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8370
29252,v1.0,,"Jetzt, im Februar 2021, fühlen wir uns vor allem resigniert. Inzwischen wissen wir, dass die Lockerungen über Weihnachten sehr wohl Auswirkungen hatten - vielleicht nicht so sehr in Deutschland, aber die weihnachtlichen Familienbesuche in Portugal, beispielsweise, dürften bedeutend zum Anstieg der Neuinfektionen mit dem mutierten Coronavirus zusammenhängen.",/post/91386,2021-02-18T11:20:49.788Z,2021-02-18T11:20:49.788Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8251
29251,v1.0,,"Jetzt, im Februar 2021, fühlen wir uns vor allem resigniert. Inzwischen wissen wir, dass die Lockerungen über Weihnachten sehr wohl Auswirkungen hatten - vielleicht nicht so sehr in Deutschland, aber die weihnachtlichen Familienbesuche in Portugal, beispielsweise, dürften bedeutend zum Anstieg der Neuinfektionen mit dem mutierten Coronavirus zusammenhängen.",/post/91386,2021-02-18T11:20:49.685Z,2021-02-18T11:20:49.685Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,7856
29250,v1.0,,"Die Unsicherheit macht ihn und seine Kolleg:innen aus der Musikbranche fertig: Damals, im Herbst, waren wieder Konzerte und Gigs geplant, die dann aber doch alle abgesagt werden mussten. Oft riefen die Veranstalter:innen nicht mal mehr an, um das Konzert offiziell abzusagen, da die allgemeine Frustration zu hoch war.",/post/91386,2021-02-18T11:20:12.702Z,2021-02-18T11:20:12.702Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8180
29249,v1.0,,"Die Unsicherheit macht ihn und seine Kolleg:innen aus der Musikbranche fertig: Damals, im Herbst, waren wieder Konzerte und Gigs geplant, die dann aber doch alle abgesagt werden mussten. Oft riefen die Veranstalter:innen nicht mal mehr an, um das Konzert offiziell abzusagen, da die allgemeine Frustration zu hoch war.",/post/91386,2021-02-18T11:20:12.677Z,2021-02-18T11:20:12.677Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,3193
29248,v1.0,,"Die Unsicherheit macht ihn und seine Kolleg:innen aus der Musikbranche fertig: Damals, im Herbst, waren wieder Konzerte und Gigs geplant, die dann aber doch alle abgesagt werden mussten. Oft riefen die Veranstalter:innen nicht mal mehr an, um das Konzert offiziell abzusagen, da die allgemeine Frustration zu hoch war.",/post/91386,2021-02-18T11:20:12.665Z,2021-02-18T11:20:12.665Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,1632
29247,v1.0,,"Die Unsicherheit macht ihn und seine Kolleg:innen aus der Musikbranche fertig: Damals, im Herbst, waren wieder Konzerte und Gigs geplant, die dann aber doch alle abgesagt werden mussten. Oft riefen die Veranstalter:innen nicht mal mehr an, um das Konzert offiziell abzusagen, da die allgemeine Frustration zu hoch war.",/post/91386,2021-02-18T11:20:12.577Z,2021-02-18T11:20:12.577Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8382
29246,v1.0,,"Die Unsicherheit macht ihn und seine Kolleg:innen aus der Musikbranche fertig: Damals, im Herbst, waren wieder Konzerte und Gigs geplant, die dann aber doch alle abgesagt werden mussten. Oft riefen die Veranstalter:innen nicht mal mehr an, um das Konzert offiziell abzusagen, da die allgemeine Frustration zu hoch war.",/post/91386,2021-02-18T11:20:12.573Z,2021-02-18T11:20:12.573Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5671
29245,v1.0,,"Mein Partner, im Gegenzug, ist freischaffender Musiker. Seit bald einem Jahr nun hat er so gut wie keine Einkünfte - die Ausgaben laufen aber natürlich weiter.",/post/91386,2021-02-18T11:19:01.386Z,2021-02-18T11:19:01.386Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8382
29244,v1.0,,"Mein Partner, im Gegenzug, ist freischaffender Musiker. Seit bald einem Jahr nun hat er so gut wie keine Einkünfte - die Ausgaben laufen aber natürlich weiter.",/post/91386,2021-02-18T11:19:01.360Z,2021-02-18T11:19:01.360Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8381
29243,v1.0,,"Mein Partner, im Gegenzug, ist freischaffender Musiker. Seit bald einem Jahr nun hat er so gut wie keine Einkünfte - die Ausgaben laufen aber natürlich weiter.",/post/91386,2021-02-18T11:19:01.222Z,2021-02-18T11:19:01.222Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8180
29242,v1.0,,"Mein Partner, im Gegenzug, ist freischaffender Musiker. Seit bald einem Jahr nun hat er so gut wie keine Einkünfte - die Ausgaben laufen aber natürlich weiter.",/post/91386,2021-02-18T11:19:01.102Z,2021-02-18T11:19:01.102Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5152
29241,v1.0,,Ich selbst bin festangestellt und habe ein festes Einkommen. Auch verträgt sich mein Job gut mit Home Office.,/post/91386,2021-02-18T11:18:32.750Z,2021-02-18T11:18:32.750Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8380
29240,v1.0,,Ich selbst bin festangestellt und habe ein festes Einkommen. Auch verträgt sich mein Job gut mit Home Office.,/post/91386,2021-02-18T11:18:32.702Z,2021-02-18T11:18:32.702Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5326
29239,v1.0,,Ich selbst bin festangestellt und habe ein festes Einkommen. Auch verträgt sich mein Job gut mit Home Office.,/post/91386,2021-02-18T11:18:32.633Z,2021-02-18T11:18:32.633Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8379
29238,v1.0,,"Ich denke, dass mir der Lockdown trotz all der Belastung leichter gefallen ist und weiterhin fällt als anderen Menschen, insbesondere meinem Partner.",/post/91386,2021-02-18T11:18:01.841Z,2021-02-18T11:18:01.841Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8180
29237,v1.0,,"Ich denke, dass mir der Lockdown trotz all der Belastung leichter gefallen ist und weiterhin fällt als anderen Menschen, insbesondere meinem Partner.",/post/91386,2021-02-18T11:18:01.737Z,2021-02-18T11:18:01.737Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,1632
29236,v1.0,,"Ich denke, dass mir der Lockdown trotz all der Belastung leichter gefallen ist und weiterhin fällt als anderen Menschen, insbesondere meinem Partner.",/post/91386,2021-02-18T11:18:01.476Z,2021-02-18T11:18:01.476Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,6843
29235,v1.0,,"Außerdem habe ich wenn immer möglich das Angebot meines Arbeitgebers zum Home Office genutzt, um die Kolleg:innen, die vor Ort sein mussten, nicht unnötig zu gefährden.",/post/91386,2021-02-18T11:17:29.514Z,2021-02-18T11:17:29.514Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5326
29234,v1.0,,"Außerdem habe ich wenn immer möglich das Angebot meines Arbeitgebers zum Home Office genutzt, um die Kolleg:innen, die vor Ort sein mussten, nicht unnötig zu gefährden.",/post/91386,2021-02-18T11:17:29.465Z,2021-02-18T11:17:29.465Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8377
29233,v1.0,,"Außerdem habe ich wenn immer möglich das Angebot meines Arbeitgebers zum Home Office genutzt, um die Kolleg:innen, die vor Ort sein mussten, nicht unnötig zu gefährden.",/post/91386,2021-02-18T11:17:29.463Z,2021-02-18T11:17:29.463Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8378
29232,v1.0,,Einkäufe auf Vorrat und möglichst wenig Kontakt zu Freund:innen und Bekannten.,/post/91386,2021-02-18T11:16:45.845Z,2021-02-18T11:16:45.845Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8376
29231,v1.0,,Einkäufe auf Vorrat und möglichst wenig Kontakt zu Freund:innen und Bekannten.,/post/91386,2021-02-18T11:16:45.844Z,2021-02-18T11:16:45.844Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8375
29230,v1.0,,Einkäufe auf Vorrat und möglichst wenig Kontakt zu Freund:innen und Bekannten.,/post/91386,2021-02-18T11:16:45.793Z,2021-02-18T11:16:45.793Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8374
29229,v1.0,,"Ich habe den deutschen Lockdown damals sehr ernst genommen - auch wenn ich momentan nicht selbst in Deutschland lebe. Es war erneut ein Prozess des ""Einigelns""",/post/91386,2021-02-18T11:13:36.716Z,2021-02-18T11:13:36.716Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8373
29228,v1.0,,"Ich habe den deutschen Lockdown damals sehr ernst genommen - auch wenn ich momentan nicht selbst in Deutschland lebe. Es war erneut ein Prozess des ""Einigelns""",/post/91386,2021-02-18T11:13:36.638Z,2021-02-18T11:13:36.638Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5475
29227,v1.0,,Und natürlich: Ist unsere größte Sorge wirklich Weihnachten? Weihnachten sind drei Tage - COVID wird uns möglicherweise noch bis 2022 und darüber hinaus beschäftigen.,/post/91386,2021-02-18T11:08:38.194Z,2021-02-18T11:08:38.194Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8367
29226,v1.0,,Und natürlich: Ist unsere größte Sorge wirklich Weihnachten? Weihnachten sind drei Tage - COVID wird uns möglicherweise noch bis 2022 und darüber hinaus beschäftigen.,/post/91386,2021-02-18T11:08:38.180Z,2021-02-18T11:08:38.180Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5156
29225,v1.0,,"Würden die Ansteckungsraten im Winter nicht sowieso noch krasser ansteigen, wie es auch für die Influenza üblich ist, und würde ein Lockdown Light da genügen?",/post/91386,2021-02-18T11:08:19.289Z,2021-02-18T11:08:19.289Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8372
29224,v1.0,,"Würden die Ansteckungsraten im Winter nicht sowieso noch krasser ansteigen, wie es auch für die Influenza üblich ist, und würde ein Lockdown Light da genügen?",/post/91386,2021-02-18T11:08:19.282Z,2021-02-18T11:08:19.282Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8371
29223,v1.0,,"Würden die Ansteckungsraten im Winter nicht sowieso noch krasser ansteigen, wie es auch für die Influenza üblich ist, und würde ein Lockdown Light da genügen?",/post/91386,2021-02-18T11:08:19.253Z,2021-02-18T11:08:19.253Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8370
29222,v1.0,,"Würden die Ansteckungsraten im Winter nicht sowieso noch krasser ansteigen, wie es auch für die Influenza üblich ist, und würde ein Lockdown Light da genügen?",/post/91386,2021-02-18T11:08:19.200Z,2021-02-18T11:08:19.200Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,7856
29221,v1.0,,"Daher schien der Lockdown Light im November wie ein letzter Kraftakt, der uns zum gewünschten Ergebnis - ein vor dem Coronavirus sicheres Weihnachtsfest - führen könnte und sollte.",/post/91386,2021-02-18T11:07:43.690Z,2021-02-18T11:07:43.690Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8370
29220,v1.0,,"Damals wurde noch wenig über die Corona-Mutanten gesprochen und es war noch nicht bekannt, dass die EU zu geringe Mengen Impfstoff bestellt hatte.",/post/91386,2021-02-18T11:07:20.837Z,2021-02-18T11:07:20.837Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5156
29219,v1.0,,"Damals wurde noch wenig über die Corona-Mutanten gesprochen und es war noch nicht bekannt, dass die EU zu geringe Mengen Impfstoff bestellt hatte.",/post/91386,2021-02-18T11:07:20.738Z,2021-02-18T11:07:20.738Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8369
29218,v1.0,,"Damals wurde noch wenig über die Corona-Mutanten gesprochen und es war noch nicht bekannt, dass die EU zu geringe Mengen Impfstoff bestellt hatte.",/post/91386,2021-02-18T11:07:20.727Z,2021-02-18T11:07:20.727Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8368
29217,v1.0,,"Ende November schien unsere größte Sorge das Weihnachtsfest zu sein: Würde man es im Kreise der Familie feiern können, oder würde es zum größten Teil aus Zoom-Festtagsessen bestehen?",/post/91386,2021-02-18T10:56:14.249Z,2021-02-18T10:56:14.249Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,8367
29216,v1.0,,"Ende November schien unsere größte Sorge das Weihnachtsfest zu sein: Würde man es im Kreise der Familie feiern können, oder würde es zum größten Teil aus Zoom-Festtagsessen bestehen?",/post/91386,2021-02-18T10:56:14.131Z,2021-02-18T10:56:14.131Z,91386,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,14741,4977,5475
29161,v1.0,,Flexibilität und Unterstützung sind meiner Meinung nach vor allem für Alleinerziehende extrem wichtig.,/post/91625,2021-02-17T19:15:36.516Z,2021-02-17T19:15:36.516Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,7218
29160,v1.0,,Flexibilität und Unterstützung sind meiner Meinung nach vor allem für Alleinerziehende extrem wichtig.,/post/91625,2021-02-17T19:15:36.415Z,2021-02-17T19:15:36.415Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,2296
29159,v1.0,,Flexibilität und Unterstützung sind meiner Meinung nach vor allem für Alleinerziehende extrem wichtig.,/post/91625,2021-02-17T19:15:36.398Z,2021-02-17T19:15:36.398Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,846
29158,v1.0,,"Je mehr Vielfalt in Kinderbetreuungskonzepten gelebt werden, desto mehr werden hoffentlich auch solche Vorstellungen hinterfragt.",/post/91625,2021-02-17T19:15:14.301Z,2021-02-17T19:15:14.301Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,8355
29157,v1.0,,"Je mehr Vielfalt in Kinderbetreuungskonzepten gelebt werden, desto mehr werden hoffentlich auch solche Vorstellungen hinterfragt.",/post/91625,2021-02-17T19:15:14.264Z,2021-02-17T19:15:14.264Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,8354
29156,v1.0,,"Je mehr Vielfalt in Kinderbetreuungskonzepten gelebt werden, desto mehr werden hoffentlich auch solche Vorstellungen hinterfragt.",/post/91625,2021-02-17T19:15:14.182Z,2021-02-17T19:15:14.182Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,8353
29155,v1.0,,"Das kann ich gut nachvollziehen. Ich glaube, wenn es um unbezahlte Care-Arbeit geht, was ja Kinderbetreuung ist, stellen sich grundsätzliche Fragen für uns als Gesellschaft",/post/91625,2021-02-17T19:14:03.055Z,2021-02-17T19:14:03.055Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,307
29154,v1.0,,"Das kann ich gut nachvollziehen. Ich glaube, wenn es um unbezahlte Care-Arbeit geht, was ja Kinderbetreuung ist, stellen sich grundsätzliche Fragen für uns als Gesellschaft",/post/91625,2021-02-17T19:14:02.961Z,2021-02-17T19:14:22.739Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,8352
29153,v1.0,,"Das kann ich gut nachvollziehen. Ich glaube, wenn es um unbezahlte Care-Arbeit geht, was ja Kinderbetreuung ist, stellen sich grundsätzliche Fragen für uns als Gesellschaft",/post/91625,2021-02-17T19:14:02.891Z,2021-02-17T19:14:02.891Z,91625,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15264,7167,1800
29152,v1.0,,"Was mich vor Corona wirklich gestört hat, war die Selbstverständlichkeit, mit der Sachen einfach als gegeben hingenommen wurden. Und der Mangel an Dankbarkeit.",/post/89992,2021-02-17T19:09:26.635Z,2021-02-17T19:09:26.635Z,89992,4794,AnnotatorStore::TextAnnotation,,pixel,,,,,,,15220,7091,8351
